FID,AREA,PERIMETER,HCAD_OLD,HCAD_NUMBE,CCAD_OLD,CCAD_NUMBE,ADR_OLD,ADR_NOW,ADR_NUM,ADR_FRAC,ADR_PREFIX,ADR_STREET,ADR_TYPE,ADR_SUF,ADR_BLDG_I,ADR_UNIT,ADR_CITY,ADR_STATE,ADR_ZIP,ADR_COUNTY,FLOOR_ID,TOTAL_FLOO,TOTAL_UNIT,COM_NAME,FAC_NAME,BUS_NAME,BUS_TYPE,BUS_TYPE2,REST_TYPE,REST,ZONING,YEAR_BUILT,USE_DESCR,JURISDICTI,JURISDIC_1,LABEL1,LABEL2,LABEL3,LABEL4,DATE_MOD1,DATE_MOD2,EDITOR,SOURCE_ID,COMMENT,USER_FLAG1,USER_FLAG2,RECORD_ID,X_COORD,Y_COORD,Z_COORD,Subdivisio,Sub_Sectio,Sub_Lots,created_us,created_da,last_edite,last_edi_1,Sub_Block,GC_Dist,Voter_prec,FEATURE,File_Name,CP,Unique_ID,created__1,created__2,last_edi_2,last_edi_3,LIFECYCLE,PostalCode,geometry,,x,y
56671,0,0,NA,NA,NA,NA, ,6503 GARTH RD # 150,6503, , ,GARTH,RD, , ,100,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RETAIL SPACE,SALATA SALADS, , ,american,,GC, , ,BAYTOWN,3, ,6503 # 100, , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,, ,, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0058092, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242948.8068322, 13859006.1969531),-10573234.00,3477401.65
5588,0,0,NA,NA,NA,NA, ,6604 GARTH RD,6604, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,BUFFALO WILD WINGS,WINGS, ,american,,GC, , ,BAYTOWN,4,6604, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005231, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243084.86487761, 13859728.7461066),-10573177.56,3477654.74
42439,0,0,NA,NA,NA,NA, ,6608 GARTH RD,6608, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL SPACE,FOOD,SUBWAY, , ,sandwich,,GC, , ,BAYTOWN,4,6608, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0043281, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243420.15119687, 13859736.046678),-10573059.86,3477653.25
16128,0,0,NA,NA,NA,NA, ,6612 GARTH RD,6612, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL SPACE,FOOD,EDIBLE ARRANGEMENTS, , ,dessert,,GC, , ,BAYTOWN,4,6612, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0017097, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243414.45450585, 13859769.890263),-10573061.45,3477665.25
5591,0,0,NA,NA,NA,NA, ,6615 GARTH RD,6615, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,TEXAS ROAD HOUSE,STEAK, ,steak_house,,LC, , ,BAYTOWN,3,6615, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005234, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3242773.51761533, 13859984.5626806),-10573283.69,3477748.71
4255,0,0,NA,NA,NA,NA, ,6730 N MAIN ST,6730, ,N,MAIN,ST, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,BAKERY,TASTYKAKE, , ,bakery,,GC, , ,BAYTOWN,4,6730, , ,BAKERY OUTLET, ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,12/30/1899 12:00:00 AM, ,12/30/1899 12:00:00 AM, ,5,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005506, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3248309.28765183, 13861237.5256131),-10571326.67,3478123.22
4164,0,0,NA,NA,NA,NA, ,6744 GARTH RD,6744, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,OLIVE GARDEN,ITALION, ,italian,,GC, , ,BAYTOWN,4,6744, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005415, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3243041.90948558, 13860137.3435776),-10573187.70,3477799.32
5584,0,0,NA,NA,NA,NA, ,6800 GARTH RD,6800, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,TACO BELL,MEXICAN, ,fast_food,,GC, , ,BAYTOWN,4,6800, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005227, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9649,c(3242955.07113817, 13860284.2393511),-10573216.39,3477852.16
4223,0,0,NA,NA,NA,NA, ,6804 GARTH RD,6804, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,POPEYES CHICKEN,CHICKEN, ,fast_food,,GC, , ,BAYTOWN,4,6804, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005474, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242948.41619575, 13860450.4469977),-10573216.72,3477910.84
4225,0,0,NA,NA,NA,NA, ,6806 GARTH RD,6806, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,WENDY'S BURGERS,BURGER, ,fast_food,,GC, , ,BAYTOWN,4,6806, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005476, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9649,c(3242915.91152396, 13860608.1808811),-10573226.22,3477966.85
22073,0,0,NA,NA,NA,NA, ,6809 BAYWAY DR,6809, , ,BAYWAY,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAKERY,TONYS BBQ AND STEAK HOUSE, , ,bbq,,MU, , ,BAYTOWN,1,6809, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,3,0013,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0023513, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-1501,c(3227091.1885666, 13846240.514488),-10578948.50,3473092.69
5587,0,0,NA,NA,NA,NA, ,7000 GARTH RD,7000, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,MCDONALDS,BURGER, ,fast_food,,GC, , ,BAYTOWN,4,7000, , ,MCDONALDS, ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005230, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-9595,c(3242778.26721483, 13861582.9116635),-10573262.75,3478312.18
3480,0,0,NA,NA,NA,NA, ,701 N MAIN ST,701, ,N,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,BAR,MAGOOS, , ,bar,,MU, ,RIZ ZONE,BAYTOWN,2,701, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0003513, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4649,c(3248476.40250941, 13837531.4174186),-10571555.01,3469765.73
5603,0,0,NA,NA,NA,NA, ,7017 GARTH RD,7017, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,RETAIL,RESTAURANT,JOHNNY CARINOS,MEXICAN, ,italian,,LC, , ,BAYTOWN,3,7017, , , , ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,4,0456,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005246, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8623,c(3242575.31869566, 13861391.6585062),-10573336.25,3478247.21
4003,0,0,NA,NA,NA,NA, ,707 N ALEXANDER DR,707, ,N,ALEXANDER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RESTAURANT,BURGER,GENERAL WOK,CHINESE, ,chinese,,MU, ,RIZ ZONE,BAYTOWN,2,707, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0100,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005255, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-5305,c(3251407.76290905, 13836656.5354491),-10570537.98,3469421.78
16434,0,0,NA,NA,NA,NA, ,715 W MAIN ST,715, ,W,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,BAYTOWN SEAFOOD,SEAFOOD / SEAFOOD MARKET, ,seafood,,MU, ,RIZ ZONE,BAYTOWN,1,715, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0017797, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244491.09632275, 13831314.2165553),-10573027.10,3467623.65
40573,0,0,NA,NA,NA,NA, ,7203 GARTH RD,7203, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,REATAURANT,WAFFLE HOUSE, , ,american,,GC, , ,BAYTOWN,3,7203, , ,WAFFLE HOUSE, ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0040592, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242455.65976973, 13862402.4114758),-10573366.04,3478605.03
30307,0,0,NA,NA,NA,NA, ,7207 GARTH RD,7207, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,DENNYS, , ,american,,GC, , ,BAYTOWN,3,7207, , ,DENNYS, ,NA,MATT,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0030635, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-8706,c(3242382.97156676, 13862686.0435061),-10573388.12,3478705.92
47604,0,0,NA,NA,NA,NA, ,7330 GARTH RD,7330, , ,GARTH,RD, , , ,BAYTOWN,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,CHICKEN EXPRESS, , ,fast_food,,GC, , ,BAYTOWN,4,7330, , ,CHICKEN EXPRESS, ,NA,BOB,CENTERPOINT, ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0046888, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242513.73832385, 13863073.0093262),-10573337.58,3478840.77
32556,0,0,NA,NA,NA,NA, ,7360 GARTH RD,7360, , ,GARTH,RD, , , ,COUNTY,TX,77521,HARRIS, ,NA, ,COMMERCIAL,RESTAURANT,SONIC DRIVE IN, , ,fast_food,,COUNTY AREA, , ,COUNTY AREA, ,7360, , ,SONIC DRIVE IN, ,NA,BOB,CENTERPOINT, , , ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,5,0103,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0033319, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3242478.09129424, 13863183.7658589),-10573348.75,3478880.26
55552,0,0,NA,NA,NA,NA, ,7615 HARRISON ST,7615, , ,HARRISON,ST, , , ,COUNTY,TX,77521,HARRIS, ,NA, ,COMMERCIAL,BAR,SPORTSMAN LOUNGE, , ,bar,,COUNTY AREA, , ,COUNTY AREA, ,7615, , , , ,NA,BOB, , , , ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0250,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0054932, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-1020,c(3228530.62144738, 13862249.3174216),-10578252.92,3478718.87
55548,0,0,NA,NA,NA,NA, ,7619 HARRISON ST,7619, , ,HARRISON,ST, , , ,COUNTY,TX,77521,HARRIS, ,NA, ,RETAIL,GROCERIES,ANTIOCH COUNTRY KITCHEN,STORE, ,soul_food,,COUNTY AREA, , ,COUNTY AREA, ,7619, , , , ,NA,BOB, , , , ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,1,0250,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0054928, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77521-1020,c(3228522.56987274, 13862310.9193739),-10578255.01,3478740.69
4018,0,0,NA,NA,NA,NA, ,7735 DECKER DR,7735, , ,DECKER,DR, , , ,COUNTY,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,4 CORNERS B-B-Q,B-B-Q, ,bbq,,COUNTY AREA, , ,COUNTY AREA, ,7735, , ,4 CORNERS B-B-Q, ,NA,BOB, , , , ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,0,0740,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005269, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-1046,c(3218752.64371766, 13855681.7114981),-10581760.90,3476520.08
5533,0,0,NA,NA,NA,NA, ,7930 N SH 146,7930, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,SHIPLEYS DONUTS,BURGER, ,bakery,,GC, , ,BAYTOWN LIMITED,5,7930, , , ,20140905,NA,BOB,CHAMBERS, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,6,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005176, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3267682.68408416, 13864215.1465245),-10564494.16,3478935.45
5577,0,0,NA,NA,NA,NA, ,800 DECKER DR,800, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,JACK IN THE BOX,BURGER, ,fast_food,,ACE, ,RIZ ZONE,BAYTOWN,2,800, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005220, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244822.75350257, 13837231.8047986),-10572839.48,3469704.52
50328,0,0,NA,NA,NA,NA, ,800 W MAIN ST,800, ,W,MAIN,ST, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,COMMERCIAL,GROCERY STORE,LOS CORRALES MEAT MARKET, , ,grocery_store,,MU, ,RIZ ZONE,BAYTOWN,2,800, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0248,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0051682, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-6853,c(3244313.21429261, 13831453.5681777),-10573087.77,3467674.89
4060,0,0,NA,NA,NA,NA, ,8011 FM 3180 RD # A,8011, , ,FM 3180,RD, , ,A,COUNTY,TX,77523,CHAMBERS, ,NA, ,RETAIL,RETAIL,THE CAKE BOX,RETAIL, ,bakery,,COUNTY AREA, , ,COUNTY AREA, , ,A, , , ,NA,BOB, , , , ,NA,0,0,0, , , , ,, ,, ,0,0008,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005311, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3284699.66555946, 13865699.5952291),-10558506.09,3479247.16
61659,0,0,NA,NA,NA,NA, ,8011 FM 3180 RD # D,8011, , ,FM 3180,RD, , ,D,COUNTY,TX,77523,CHAMBERS, ,NA, ,RETAIL,RETAIL,LANI'S DONUTS,RETAIL, ,bakery,,COUNTY AREA, , ,COUNTY AREA, , , , , , ,NA,BOB, , , , ,NA,0,0,0, , , , ,, ,, ,0,0008,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0061545,ROBERT.AMOS,11/6/20 00:00,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3284703.81411095, 13865765.7909675),-10558503.81,3479270.45
3474,0,0,NA,NA,NA,NA, ,814 DECKER DR,814, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,BILLBOARD ON-SITE,SIGN,JACK IN THE BOX, , ,fast_food,,ACE, ,RIZ ZONE,BAYTOWN,2,814, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,UTILITY SIGN,ADDRESS_POINTS_20200828, ,BTD.ADR.B0003507, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3244819.41861452, 13837180.3317966),-10572841.27,3469686.42
9570,0,0,NA,NA,NA,NA, ,8302 N SH 146,8302, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,COMMERCIAL,FOOD,TACO BELL,MEXICAN,MEXICAN,fast_food,,GC, , ,BAYTOWN LIMITED,5,8302, , , ,20140905,NA,BOB,CHAMBERS,"Imported from Chambers Address Point file, Bob",City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,6,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0010057, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268063.72925889, 13865914.8597767),-10564339.58,3479530.05
4107,0,0,NA,NA,NA,NA, ,8608 N SH 146 # 500,8608, ,N,SH 146, , , ,500,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,PIZZA HUT,PIZZA, ,pizza,,GC, , ,BAYTOWN LIMITED,5,8608,8608, , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,6,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005358, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268508.14870429, 13867240.9176432),-10564167.35,3479992.13
4095,0,0,NA,NA,NA,NA, ,8730 N SH 146,8730, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,WHATABURGER,BURGER, ,fast_food,,GC, , ,BAYTOWN LIMITED,5,8730, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005346, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268526.38802004, 13867700.1201738),-10564155.30,3480153.83
4103,0,0,NA,NA,NA,NA, ,8738 N SH 146,8738, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,CHICK-FIL-A,CHICKEN, ,fast_food,,GC, , ,BAYTOWN LIMITED,5,8738, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005354, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268597.54187568, 13867898.9038799),-10564127.89,3480223.04
4093,0,0,NA,NA,NA,NA, ,8823 N SH 146,8823, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,WENDY'S BURGERS,BURGER, ,fast_food,,GC, , ,BAYTOWN LIMITED,5,8823, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005344, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268456.93063562, 13867494.3903453),-10564182.20,3480082.14
4132,0,0,NA,NA,NA,NA, ,8832 N SH 146,8832, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,JACK IN THE BOX,BURGER, ,fast_food,,GC, , ,BAYTOWN LIMITED,5,8832, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005383, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268692.82642837, 13868481.4646505),-10564087.29,3480427.29
4111,0,0,NA,NA,NA,NA, ,8835 N SH 146,8835, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,BAYTOWN SEAFOOD,SEAFOOD, ,seafood,,GC, , ,BAYTOWN,5,8835, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005362, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268194.94852114, 13868154.6331871),-10564265.99,3480318.20
4100,0,0,NA,NA,NA,NA, ,8841 N SH 146,8841, ,N,SH 146, , , , ,BAYTOWN,TX,77523,CHAMBERS, ,NA, ,RETAIL,RESTAURANT,SONIC DRIVE IN,BURGERS, ,fast_food,,GC, , ,BAYTOWN,5,8841, , , , ,NA,BOB,BAYTOWN, ,City, ,NA,0,0,0, , , , ,,sde,1/9/15 00:00, ,0,0011,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005351, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE, ,c(3268193.16851854, 13868274.4774719),-10564265.14,3480360.48
4219,0,0,NA,NA,NA,NA, ,904 DECKER DR,904, , ,DECKER,DR, , , ,BAYTOWN,TX,77520,HARRIS, ,NA, ,RETAIL,RESTAURANT,WESTCOAST DONUTS,BAKERY, ,bakery,,ACE, ,RIZ ZONE,BAYTOWN,2,904, , , , ,NA,BOB, , ,City, ,NA,0,0,0, , , , ,,sde,1/10/15 00:00, ,2,0099,BUILDING,ADDRESS_POINTS_20200828, ,BTD.ADR.B0005470, ,,JACOB.PEARSON,1/29/21 00:00,ACTIVE,77520-4434,c(3244792.34793258, 13837339.5114978),-10572848.84,3469742.84